 193100 ,2       ,0
 193100 ,1       ,0
 194375 ,2      ,0
 195728 ,4      ,0
 198400 ,1      ,0
 200100 ,5      ,0
 201050 ,3      ,0
 201400 ,6      ,0
 201400 ,3      ,1
 201700 ,3      ,0
 202300 ,6      ,1
 202330 ,2      ,1
 202630 ,2      ,0
 202900 ,6      ,1
 202930 ,4      ,1
 203230 ,4      ,0
 203600 ,6      ,1
 203675 ,3      ,1
 203975 ,3      ,0
 204000 ,6      ,1
 207260 ,1       ,1
 208331 ,1       ,0
 208700 ,1       ,1
 209400 ,1       ,0
 210300 ,6      ,0
 211400 ,6      ,1
 211500 ,6      ,0
 211600 ,6      ,0
 211680 ,6      ,1
 212300 ,6      ,0
 213500 ,6      ,0
 213600 ,6      ,0
 213700 ,6      ,1
 213800 ,6      ,1
 216400 ,6      ,0
 216500 ,6      ,0
 216600 ,6      ,1
 216700 ,6      ,1
 216800 ,6      ,1
 216900 ,6      ,0
 217000 ,6      ,1
 217200 ,6      ,1
 217200 ,6      ,1
 217300 ,6      ,1
 217300 ,6      ,1
 217400 ,6      ,1
 217400 ,6      ,1
 217500 ,6      ,0
 217500 ,6      ,1
 217600 ,6      ,1
 217600 ,6      ,1
 217700 ,6      ,0
 217700 ,6      ,0
 217800 ,6      ,0
 217900 ,6      ,1
 217900 ,2       ,1
 217900 ,1       ,1
 218800 ,3      ,1
 218850 ,2      ,1
 218900 ,1      ,1
 218950 ,3      ,0
 219000 ,2      ,0
 219050 ,1      ,0
 219050 ,3      ,1
 219100 ,4      ,1
 219150 ,5      ,1
 219200 ,3      ,0
 219250 ,4      ,0
 219300 ,5      ,0
 219300 ,3      ,1
 219350 ,2      ,1
 219350 ,4      ,1
 219400 ,1      ,1
 219400 ,5      ,1
 219500 ,1      ,0
 219500 ,2      ,0
 219500 ,3      ,0
 219500 ,4      ,0
 219500 ,5      ,0
 219500 ,6      ,0
 219500 ,2       ,0
 219500 ,1       ,0
 219800 ,6      ,1
 219800 ,2       ,1
 219800 ,1       ,1
 220550 ,1      ,1
 220600 ,2      ,1
 220650 ,3      ,1
 220700 ,1      ,0
 220750 ,2      ,0
 220800 ,3      ,0
 220800 ,5      ,1
 220850 ,4      ,1
 220900 ,3      ,1
 220950 ,5      ,0
 221000 ,4      ,0
 221050 ,3      ,0
 221050 ,1      ,1
 221050 ,5      ,1
 221100 ,2      ,1
 221100 ,4      ,1
 221150 ,3      ,1
 221300 ,1      ,0
 221300 ,2      ,0
 221300 ,3      ,0
 221300 ,4      ,0
 221300 ,5      ,0
 221300 ,6      ,0
 221300 ,2       ,0
 221300 ,1       ,0
 221670 ,1      ,1
 221770 ,2      ,1
 221870 ,3      ,1
 221970 ,4      ,1
 222070 ,5      ,1
 222120 ,1      ,0
 222120 ,2      ,0
 222120 ,3      ,0
 222120 ,4      ,0
 222120 ,5      ,0
 222170 ,5      ,1
 222270 ,4      ,1
 222370 ,3      ,1
 222470 ,2      ,1
 222570 ,1      ,1
 222620 ,1      ,0
 222620 ,2      ,0
 222620 ,3      ,0
 222620 ,4      ,0
 222620 ,5      ,0
 222670 ,3      ,1
 222760 ,2      ,1
 222850 ,5      ,1
 222940 ,1      ,1
 223030 ,4      ,1
 223080 ,1      ,0
 223080 ,2      ,0
 223080 ,3      ,0
 223080 ,4      ,0
 223080 ,5      ,0
 223120 ,5      ,1
 223220 ,1      ,1
 223320 ,4      ,1
 223420 ,2      ,1
 223520 ,3      ,1
 223570 ,1      ,0
 223570 ,2      ,0
 223570 ,3      ,0
 223570 ,4      ,0
 223570 ,5      ,0
 223600 ,2      ,1
 223650 ,4      ,1
 223700 ,3      ,1
 223750 ,5      ,1
 223800 ,1      ,1
 224000 ,1      ,0
 224000 ,2      ,0
 224000 ,3      ,0
 224000 ,4      ,0
 224000 ,5      ,0
 224150 ,5      ,1
 224200 ,3      ,1
 224250 ,4      ,1
 224250 ,5      ,0
 224300 ,2      ,1
 224300 ,3      ,0
 224350 ,3      ,1
 224350 ,4      ,0
 224400 ,1      ,1
 224400 ,2      ,0
 224450 ,2      ,1
 224450 ,3      ,0
 224500 ,5      ,1
 224500 ,1      ,0
 224550 ,1      ,1
 224550 ,2      ,0
 224600 ,4      ,1
 224600 ,5      ,0
 224650 ,5      ,1
 224650 ,1      ,0
 224700 ,3      ,1
 224700 ,4      ,0
 224750 ,4      ,1
 224750 ,5      ,0
 224800 ,2      ,1
 224800 ,3      ,0
 224850 ,3      ,1
 224850 ,4      ,0
 224900 ,1      ,1
 224900 ,2      ,0
 224950 ,2      ,1
 224950 ,3      ,0
 225000 ,5      ,1
 225000 ,1      ,0
 225050 ,1      ,1
 225050 ,2      ,0
 225100 ,5      ,0
 225100 ,1      ,0
 225150 ,6      ,1
 225350 ,1       ,1
 225550 ,2       ,1
 225975 ,1      ,1
 225975 ,5      ,1
 226200 ,3      ,1
 226400 ,2      ,1
 226400 ,4      ,1
 226600 ,6      ,0
 226600 ,2       ,0
 226600 ,1       ,0
 226800 ,1      ,0
 226800 ,2      ,0
 226800 ,3      ,0
 226800 ,4      ,0
 226800 ,5      ,0
 226900 ,2       ,1
 227050 ,1       ,1
 227050 ,2       ,0
 227150 ,2       ,1
 227150 ,1       ,0
 227250 ,1       ,1
 227250 ,2       ,0
 227350 ,2       ,1
 227350 ,1       ,0
 227450 ,1       ,1
 227450 ,2       ,0
 227550 ,2       ,1
 227550 ,1       ,0
 227650 ,1       ,1
 227650 ,2       ,1
 227750 ,1      ,1
 227750 ,3      ,1
 228010 ,2      ,1
 228010 ,4      ,1
 228210 ,5      ,1
 228416 ,1      ,0
 228416 ,2      ,0
 228416 ,3      ,0
 228416 ,4      ,0
 228416 ,5      ,0
 228416 ,6      ,0
 228416 ,2       ,0
 228416 ,1       ,0
 228450 ,3      ,1
 228675 ,2      ,1
 228675 ,4      ,1
 228875 ,1      ,1
 228875 ,5      ,1
 229000 ,1      ,0
 229000 ,5      ,0
 229100 ,2      ,0
 229100 ,4      ,0
 229200 ,3      ,0
 229300 ,3      ,1
 229520 ,2      ,1
 229520 ,4      ,1
 229750 ,1      ,1
 229750 ,5      ,1
 229850 ,5      ,0
 229850 ,1      ,0
 230000 ,2      ,0
 230000 ,4      ,0
 230175 ,3      ,0
 230400 ,3      ,1
 230600 ,2      ,1
 230600 ,4      ,1
 230800 ,1      ,1
 230800 ,5      ,1
 230900 ,5      ,0
 230900 ,1      ,0
 231050 ,2      ,0
 231050 ,4      ,0
 231200 ,3      ,0
 231500 ,6      ,1
 231500 ,1       ,1
 231950 ,6      ,0
 231950 ,1       ,0
 231999 ,6      ,0
 235800 ,1      ,1
 235900 ,1      ,0
 236000 ,2      ,1
 236100 ,2      ,0
 236200 ,3      ,1
 236300 ,3      ,0
 236400 ,4      ,1
 236500 ,4      ,0
 236600 ,5      ,1
 236700 ,5      ,0
 236800 ,4      ,1
 236900 ,4      ,0
 237000 ,3      ,1
 237100 ,3      ,0
 237200 ,2      ,1
 237300 ,2      ,0
 237400 ,1      ,1
 237500 ,1      ,0
 237600 ,2      ,1
 237700 ,2      ,0
 237800 ,3      ,1
 237900 ,3      ,0
 238000 ,4      ,1
 238100 ,4      ,0
 238200 ,5      ,1
 238300 ,5      ,0
 238400 ,4      ,1
 238500 ,4      ,0
 238600 ,3      ,1
 238700 ,3      ,0
 238800 ,2      ,1
 238900 ,2      ,0
 239400 ,6      ,0
 239400 ,2       ,1
 241300 ,1       ,1
 241300 ,2       ,0
 241300 ,6      ,1
 243000 ,1       ,0
 243000 ,6      ,1
 243000 ,6      ,0
 244300 ,3      ,1
 244400 ,2      ,1
 244400 ,3      ,0
 244500 ,1      ,1
 244500 ,2      ,0
 244600 ,3      ,1
 244600 ,1      ,0
 244700 ,4      ,1
 244700 ,3      ,0
 244800 ,5      ,1
 244800 ,4      ,0
 244900 ,3      ,1
 244900 ,5      ,0
 245000 ,2      ,1
 245000 ,3      ,0
 245100 ,1      ,1
 245100 ,2      ,0
 245200 ,3      ,1
 245200 ,1      ,0
 245300 ,4      ,1
 245300 ,3      ,0
 245400 ,5      ,1
 245400 ,4      ,0
 245500 ,3      ,1
 245500 ,5      ,0
 245600 ,2      ,1
 245600 ,3      ,0
 245700 ,1      ,1
 245700 ,2      ,0
 245800 ,1      ,0
 245800 ,6      ,0
 246300 ,2       ,1
 246450 ,1       ,1
 246650 ,1       ,0
 246650 ,2       ,0
 248400 ,6      ,0
 248400 ,2       ,0
 248400 ,1       ,0
 248500 ,5      ,0
 248600 ,4      ,0
 248700 ,3      ,0
 248800 ,2      ,0
 248900 ,1      ,0
 249016 ,6      ,1
 249416 ,6      ,0
 250050 ,2       ,1
 250450 ,2       ,0
 251025 ,1       ,1
 251425 ,1       ,0
 251896 ,6      ,1
 252360 ,2       ,1
 252750 ,1       ,1
 253250 ,6      ,0
 253250 ,2       ,0
 253250 ,1       ,0
 253600 ,1      ,1
 253650 ,2      ,1
 253700 ,3      ,1
 253750 ,4      ,1
 253800 ,5      ,1
 253900 ,6      ,1
 254000 ,6      ,1
 254100 ,6      ,1
 254200 ,6      ,0
 254300 ,6      ,1
 254400 ,6      ,1
 254500 ,6      ,1
 254560 ,2       ,1
 254860 ,6      ,1
 255100 ,1       ,1
 255400 ,1      ,0
 255400 ,2      ,0
 255400 ,3      ,0
 255400 ,4      ,0
 255400 ,5      ,0
 255400 ,6      ,0
 255400 ,2       ,0
 255400 ,1       ,0
 255400 ,6      ,1
 255550 ,3      ,1
 255600 ,2      ,1
 255600 ,4      ,1
 255700 ,1      ,1
 255700 ,5      ,1
 256350 ,6      ,1
 256350 ,6      ,0
 256650 ,1       ,1
 256550 ,6      ,0
 256550 ,6      ,1
 256900 ,2       ,1
 256900 ,6      ,0
 256900 ,6      ,1
 257600 ,1      ,0
 258160 ,3      ,0
 258650 ,5      ,0
 259150 ,6      ,0
 259610 ,1       ,0
 260020 ,2      ,0
 260370 ,4      ,0
 260370 ,2       ,0
 260370 ,6      ,0
 260850 ,6      ,1
 260900 ,6      ,1
 261000 ,6      ,1
 261150 ,6      ,1
 261690 ,3      ,1
 262190 ,2      ,1
 262190 ,3      ,0
 262190 ,4      ,1
 262250 ,1      ,1
 262250 ,5      ,1
 262250 ,2      ,0
 262250 ,4      ,0
 262550 ,1      ,0
 262550 ,5      ,0
 262650 ,6      ,0
 262650 ,2       ,1
 262650 ,6      ,0
 263500 ,3      ,1
 263750 ,2      ,1
 263750 ,3      ,0
 263750 ,4      ,1
 264050 ,1      ,1
 264050 ,5      ,1
 264050 ,2      ,0
 264050 ,4      ,0
 264250 ,1      ,0
 264250 ,5      ,0
 264680 ,6      ,1
 264680 ,6      ,1
 264680 ,2       ,0
 265120 ,1       ,1
 265120 ,6      ,0
 265550 ,2       ,1
 265550 ,1       ,0
 266120 ,6      ,1
 266650 ,6      ,0
 266650 ,2       ,1
 267200 ,1       ,1
 267200 ,2       ,0
 268090 ,6      ,1
 268090 ,1       ,0
 268600 ,6      ,0
 268600 ,2       ,1
 269700 ,1      ,1
 269750 ,2      ,1
 269800 ,3      ,1
 269850 ,4      ,1
 269900 ,5      ,1
 269900 ,1       ,1
 269950 ,1      ,0
 270000 ,2      ,0
 270050 ,3      ,0
 270100 ,4      ,0
 270150 ,5      ,0
 271450 ,1      ,1
 271500 ,2      ,1
 271550 ,3      ,1
 271600 ,4      ,1
 271650 ,5      ,1
 271650 ,6      ,1
 271700 ,1      ,0
 271750 ,2      ,0
 271800 ,3      ,0
 271850 ,4      ,0
 271900 ,5      ,0
 273350 ,5      ,1
 273400 ,4      ,1
 273450 ,3      ,1
 273500 ,2      ,1
 273550 ,1      ,1
 273550 ,1       ,1
 273600 ,5      ,0
 273650 ,4      ,0
 273700 ,3      ,0
 273750 ,2      ,0
 273800 ,1      ,0
 275100 ,5      ,1
 275200 ,4      ,1
 275300 ,3      ,1
 275400 ,2      ,1
 275450 ,1      ,1
 275500 ,1      ,0
 275600 ,2      ,0
 275700 ,3      ,0
 275800 ,4      ,0
 275900 ,5      ,0
 275950 ,1      ,1
 276000 ,2      ,1
 276075 ,3      ,1
 276150 ,4      ,1
 276225 ,5      ,1
 276300 ,5      ,0
 276375 ,4      ,0
 276450 ,3      ,0
 276525 ,2      ,0
 276600 ,1      ,0
 276700 ,3      ,1
 276800 ,2      ,1
 276900 ,4      ,1
 277000 ,1      ,1
 277100 ,5      ,1
 277100 ,6      ,0
 277100 ,2       ,0
 277100 ,1       ,0
 277100 ,6      ,0
 277200 ,3      ,0
 277300 ,2      ,0
 277400 ,4      ,0
 277500 ,1      ,0
 277500 ,5      ,0
 277600 ,6      ,1
 277675 ,6      ,0
 277675 ,6      ,1
 277750 ,6      ,1
 277750 ,6      ,0
 277825 ,6      ,1
 277825 ,6      ,1
 277900 ,6      ,0
 277900 ,6      ,1
 278000 ,6      ,1
 278000 ,2       ,1
 278050 ,4       ,1
 278100 ,2       ,1
 278150 ,5       ,1
 278200 ,6       ,1
 278250 ,1       ,1
 278300 ,3       ,1
 278350 ,1       ,1
 278700 ,1       ,0
 278700 ,2       ,0
 278700 ,3       ,0
 278700 ,4       ,0
 278700 ,5       ,0
 278700 ,6       ,0
 278700 ,2       ,0
 278700 ,1       ,0
 278800 ,6      ,1
 278900 ,6      ,1
 279000 ,6      ,0
 279100 ,6      ,0
 279200 ,6      ,0
 279300 ,6      ,0
 279400 ,6      ,0
 279500 ,6      ,0
 279600 ,6      ,0
 279700 ,6      ,1
 279800 ,6      ,0
